pid,fig,png,mode,ink,kind,region_id,box,transform,parents,note,cut_id,axis,depth,gap,gap_px,half_a,half_b,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,sibling_region,sibling_fate,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source,union,width_before,width_after,duplicate,contains_another_panel,foreign_axes_in_union,spine_before,spine_after,spine_moved,would_production_refuse
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,3,"0,527,0,679",CUT_HALF,,cut 2 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,4,"0,527,679,1020",CUT_HALF,,cut 2 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,2,row,1,664-695,31,"0,527,0,679","0,527,679,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,5,"0,527,0,355",CUT_HALF,,cut 3 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,6,"0,527,355,679",CUT_HALF,,cut 3 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,3,row,2,341-370,29,"0,527,0,355","0,527,355,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,7,"0,133,0,355",CUT_HALF,,cut 4 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,8,"133,527,0,355",CUT_HALF,,cut 4 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,4,col,3,124-142,18,"0,133,0,355","133,527,0,355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,9,"0,406,355,679",CUT_HALF,,cut 5 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,10,"406,527,355,679",CUT_HALF,,cut 5 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,5,col,3,384-428,44,"0,406,355,679","406,527,355,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,11,"0,527,679,729",CUT_HALF,,cut 6 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,12,"0,527,729,1020",CUT_HALF,,cut 6 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,6,row,2,720-739,19,"0,527,679,729","0,527,729,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,13,"0,183,679,729",CUT_HALF,,cut 7 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,14,"183,527,679,729",CUT_HALF,,cut 7 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,7,col,3,174-192,18,"0,183,679,729","183,527,679,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,15,"527,1054,0,357",CUT_HALF,,cut 8 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,16,"527,1054,357,1020",CUT_HALF,,cut 8 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,8,row,1,341-373,32,"527,1054,0,357","527,1054,357,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,17,"527,599,0,357",CUT_HALF,,cut 9 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,18,"599,1054,0,357",CUT_HALF,,cut 9 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,9,col,2,590-609,19,"527,599,0,357","599,1054,0,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,19,"527,599,0,258",CUT_HALF,,cut 10 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,20,"527,599,258,357",CUT_HALF,,cut 10 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,10,row,3,254-262,8,"527,599,0,258","527,599,258,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,21,"527,1054,357,682",CUT_HALF,,cut 11 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,22,"527,1054,682,1020",CUT_HALF,,cut 11 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,11,row,2,669-695,26,"527,1054,357,682","527,1054,682,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,23,"527,1054,357,629",CUT_HALF,,cut 12 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,24,"527,1054,629,682",CUT_HALF,,cut 12 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,12,row,3,619-640,21,"527,1054,357,629","527,1054,629,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,25,"527,767,682,1020",CUT_HALF,,cut 13 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,26,"767,1054,682,1020",CUT_HALF,,cut 13 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,CUT,,,,,,13,col,3,743-791,48,"527,767,682,1020","767,1054,682,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,27,"106,124,112,270",TRIM,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,28,"142,501,27,341",TRIM,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,29,"99,384,370,664",TRIM,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,30,"428,500,510,664",TRIM,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,31,"138,174,695,729",TRIM,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,32,"192,211,696,720",TRIM,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,33,"92,500,739,975",TRIM,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,34,"572,590,116,254",TRIM,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,35,"573,587,262,273",TRIM,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,36,"609,967,31,341",TRIM,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,37,"565,966,373,619",TRIM,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,38,"604,944,640,669",TRIM,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,39,"553,743,695,981",TRIM,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,40,"791,969,738,981",TRIM,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"92,500,739,975",,,,,,,,,,,173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"92,500,739,975",,,,,,,,,,,173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,41,"142,501,27,341",MERGE,28,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,42,"609,967,31,341",MERGE,36,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,43,"565,966,373,619",MERGE,37,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,44,"92,500,739,975",MERGE,33,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,45,"428,500,510,664",MERGE,30,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"609,967,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"565,966,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,46,"142,501,27,341",COLUMN_SIBLING,41,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,47,"609,967,31,341",COLUMN_SIBLING,42,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,48,"565,966,373,619",COLUMN_SIBLING,43,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,49,"92,500,739,975",COLUMN_SIBLING,44,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,50,"428,500,510,664",COLUMN_SIBLING,45,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,51,"609,967,738,938",COLUMN_SIBLING,,from 0 overlapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,REGION,52,"565,966,738,938",COLUMN_SIBLING,,from 0 overlapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"142,501,27,341",,,,,,,,,,,179,,,,leftmost of 1 free runs,179:60-324:free,1,0,60-324,357,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"609,967,31,341",,,,,,,,,,,645,,,,leftmost of 1 free runs,645:63-328:free,1,0,63-328,823,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"565,966,373,619",,,,,,,,,,,795,,,,leftmost of 2 free runs,795:406-515:free;796:406-515:free;678:513-619:clipped;679:513-619:clipped,2,2,406-515,805,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"92,500,739,975",,,,,,,,,,,173,,,,leftmost of 1 free runs,173:748-968:free,1,0,748-968,336,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"92,500,739,975",,,,,,,,,,,173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"428,500,510,664",,,,,,,,,,,445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"609,967,738,938",,,,,,,,,,,679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,823,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"609,967,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,,"565,966,738,938",,,,,,,,,,,679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,805,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"565,966,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,,"142,501,27,341",,,,,,,,,,,179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,ORPHAN,,,,,,,,,18,,,,,,,,,,,,,,,"106,124,112,270",18,158,OFFERED,,,,,,,,,,,"142,501,27,341",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,
